mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
7.0065484046936035,0.7674939365069499,0.03487086296081543,7.591376351457249e-05,balanced,9,10,50,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7448979591836735,0.8877551020408163,0.8484848484848485,0.8270459699031129,0.0602592175657707,25
6.894440650939941,0.790980606095937,0.037209113438924156,0.001406370151741383,balanced,9,5,50,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7448979591836735,0.8877551020408163,0.8484848484848485,0.8270459699031129,0.0602592175657707,25
6.420719464619954,0.5031101953764782,0.03418215115865072,0.0005209390243263427,balanced,7,1,50,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.7551020408163265,0.8979591836734694,0.8181818181818182,0.8237476808905381,0.058453827574110565,27
7.280013958613078,0.7056135621788239,0.03734668095906576,0.0019164524998499946,balanced,9,5,2,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7448979591836735,0.8877551020408163,0.8383838383838383,0.8236789665361094,0.05924084040800527,28
6.881226142247518,0.7221239297750477,0.03844928741455078,0.0028388928877927946,balanced,9,5,10,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7448979591836735,0.8877551020408163,0.8383838383838383,0.8236789665361094,0.05924084040800527,28
7.028903404871623,0.7875112763236198,0.03473122914632162,0.00053541014805456,balanced,9,10,10,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7448979591836735,0.8775510204081632,0.8484848484848485,0.8236446093588952,0.056932631375061556,30
6.9776614507039385,0.7537186192132641,0.03632020950317383,0.0010719592739763706,balanced,9,10,2,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7448979591836735,0.8775510204081632,0.8484848484848485,0.8236446093588952,0.056932631375061556,30
6.64208181699117,0.49342701015766927,0.03888972600301107,0.0033118704846551513,balanced,7,1,2,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7551020408163265,0.8979591836734694,0.8080808080808081,0.8203806775235346,0.05896612534643725,32
6.248931487401326,0.3573291606724887,0.038958470026652016,0.0021251386459212023,balanced,7,1,10,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7551020408163265,0.8979591836734694,0.8080808080808081,0.8203806775235346,0.05896612534643725,32
9.101312716801962,0.9187342637429045,0.04174582163492838,0.006570210684260482,balanced,9,1,50,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.7448979591836735,0.8877551020408163,0.8282828282828283,0.820311963169106,0.0585928996513081,34
5.856218179066976,1.031013344064304,0.028643210728963215,0.003965906752013863,balanced,,10,50,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7448979591836735,0.8877551020408163,0.8181818181818182,0.8169449598021027,0.058327741714757145,35
8.554015239079794,1.7018433373483155,0.07036097844441731,0.03475796899975074,balanced,9,1,2,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7448979591836735,0.8877551020408163,0.8181818181818182,0.8169449598021027,0.058327741714757145,35
9.782460610071817,1.2981690839018725,0.04692920049031576,0.006001942691243875,balanced,9,1,10,"{'class_weight': 'balanced', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7448979591836735,0.8877551020408163,0.8181818181818182,0.8169449598021027,0.058327741714757145,35
5.549915075302124,0.7158482918409049,0.029943466186523438,0.0005707808836486376,balanced,,5,50,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7346938775510204,0.8877551020408163,0.8181818181818182,0.8135435992578851,0.06257299426359943,38
